customer_id,product_id,action_date,type,age_range,gender,customer_register_date,customer_level,city_level,brand,shop_id,category,product_market_date,fans_number,vip_number,shop_register_date,shop_category,shop_score,action_day
641222,2925,2018/4/11 22:56,PageView,5,W,2013/12/6,5,4,Microsoft,2619,Xbox,2016/11/29,0,0,,Electronics,0,2018/4/11
157093,221797,2018/4/8 10:12,PageView,5,M,2017/10/27,1,4,Apple,7239,Tablet,2017/9/13,0,0,,Electronics,0,2018/4/8
11862,92466,2018/4/12 20:21,PageView,5,M,2014/12/3,5,5,HLA,405,Coat,2014/9/26,227557,176391,2014/9/22,Clothes,9.213539,2018/4/12
1432992,60608,2018/4/12 8:29,PageView,5,W,2013/4/13,7,4,Huawei,1783,Tablet,2010/6/28,0,0,,Electronics,0,2018/4/12
1499498,180767,2018/4/9 14:49,PageView,6,W,2014/6/17,1,3,Other,8451,Phone,2013/11/1,0,0,,Electronics,0,2018/4/9
1068403,62290,2018/4/10 19:56,PageView,5,W,2011/1/8,7,3,Sumsung,7082,Phone,2014/3/18,0,0,,Electronics,0,2018/4/10
431476,199472,2018/4/12 11:11,PageView,2,W,2017/12/14,6,4,Other,6712,Facial Essence,2016/8/6,23096,18524,2016/8/4,Beauty Makeup,9.745926,2018/4/12
7180,206050,2018/4/9 10:25,PageView,6,M,2013/10/25,1,5,Gree,5559,Air Conditioner,2017/6/13,18352,232395,2015/12/24,Household Eletric Appliance,9.518391,2018/4/9
1333280,144762,2018/4/15 10:05,PageView,6,W,2011/9/7,7,3,Estee Lauder,873,Lipstick,2017/7/26,136319,201231,2016/9/5,Beauty Makeup,9.545368,2018/4/15
330244,112746,2018/4/13 11:09,PageView,6,W,2011/6/13,7,3,Vivo,5935,Phone,2017/1/9,0,0,,Electronics,0,2018/4/13
714645,231080,2018/4/14 16:08,PageView,4,W,2018/4/14,6,4,Estee Lauder,7703,Foundation Make-up,2018/1/14,14285,10967,2017/10/13,Beauty Makeup,9.597621,2018/4/14
655678,275298,2018/4/15 18:36,PageView,6,M,2017/10/24,5,3,Haier,8351,Television,2017/9/19,3346267,1665629,2016/8/11,Household Eletric Appliance,9.797118,2018/4/15
469393,315399,2018/4/15 13:58,PageView,2,W,2012/3/29,7,5,Other,461,Candy,2018/4/7,10280,32820,2014/3/3,Food,9.422196,2018/4/15
710071,366664,2018/4/15 8:49,PageView,5,M,2017/11/2,6,1,Chando,9734,Lipstick,2017/4/10,140940,532387,2015/5/12,Beauty Makeup,9.387848,2018/4/15
224910,362814,2018/4/12 7:42,PageView,5,W,2015/11/8,5,4,ERKE,7501,Running Shoes,2015/7/26,36337,36535,2015/5/19,Outdoor Sports,9.809844,2018/4/12
724019,91833,2018/4/15 1:30,PageView,5,M,2011/4/1,5,3,Redmi,10254,Phone,2017/2/15,0,0,,Electronics,0,2018/4/15
1439322,35704,2018/4/12 7:28,PageView,5,W,2013/4/10,7,4,Other,6982,Facial Moisturizer,2017/11/28,273151,59201,2015/2/11,Beauty Makeup,9.725723,2018/4/12
1417191,221187,2018/4/11 9:58,PageView,6,M,2015/8/19,1,4,LukFook,7311,Necklace,2015/7/12,3439,165681,2015/7/8,Jewellery Accessories,9.167991,2018/4/11
1394915,59739,2018/4/14 14:17,PageView,5,W,2014/9/21,5,3,Other,8494,Lipstick,2018/4/2,1324,84300,2017/4/5,Beauty Makeup,9.293949,2018/4/14
363734,47131,2018/4/10 11:56,PageView,5,M,2012/2/17,7,5,Kuka,6992,Sofa,2016/2/3,3776,3313,2014/3/14,Furniture,9.666863,2018/4/10
1536237,74294,2018/4/12 7:05,PageView,5,W,2016/8/3,1,3,Apple,4178,Phone,2016/9/30,0,0,,Electronics,0,2018/4/12
777574,19053,2018/4/13 22:29,PageView,5,M,2014/6/20,7,1,HP,1561,Notebook,2012/2/24,0,0,,Electronics,0,2018/4/13
771075,212251,2018/4/8 22:16,PageView,5,W,2015/9/29,1,4,Redmi,6367,Phone,2012/3/2,0,0,,Electronics,0,2018/4/8
513799,55527,2018/4/11 12:33,PageView,5,M,2013/8/4,7,1,Other,1971,Coat,2018/2/1,105651,17227,2018/1/22,Clothes,9.53516,2018/4/11
213590,19527,2018/4/13 13:42,PageView,6,W,2016/12/22,5,4,OPPO,1414,Phone,2013/5/24,0,0,,Electronics,0,2018/4/13
381274,307260,2018/4/11 19:02,PageView,6,M,2011/5/8,5,3,Apple,8039,Phone,2013/5/10,0,0,,Electronics,0,2018/4/11
724970,72552,2018/4/14 20:35,PageView,2,M,2017/12/5,1,1,Jeans West,8364,Jeans,2013/10/14,223669,160228,2013/9/3,Clothes,9.401768,2018/4/14
1238802,307274,2018/4/9 19:57,PageView,6,M,2013/3/4,5,4,Konka,4241,Refrigerator,2017/5/4,3748112,4868959,2017/4/6,Household Eletric Appliance,9.690087,2018/4/9
975047,17199,2018/4/11 0:03,PageView,6,W,2017/4/10,1,4,Redmi,4511,Phone,2017/8/17,0,0,,Electronics,0,2018/4/11
719045,310887,2018/4/10 19:32,PageView,5,W,2016/11/25,7,1,Other,5239,Sunscreen Cream,2017/4/20,61920,131523,2017/4/19,Beauty Makeup,9.794469,2018/4/10
1244369,180422,2018/4/9 11:55,PageView,4,W,2012/11/24,5,1,Lipton,3356,Tea,2018/4/4,10925,10580,2017/6/4,Food,9.714884,2018/4/9
901084,168938,2018/4/13 14:19,PageView,5,W,2018/3/9,5,5,Midea,8782,Induction Cooker,2017/6/9,109239,195573,2015/2/27,Household Eletric Appliance,9.627653,2018/4/13
1092684,258932,2018/4/8 18:24,PageView,5,W,2013/7/10,5,4,Haier,1391,Television,2016/11/4,113945,22916,2016/7/15,Household Eletric Appliance,9.622082,2018/4/8
618457,65456,2018/4/14 19:35,PageView,6,W,2012/7/28,5,3,LittleSwan,645,Washing Machine,2016/8/15,33571,192117,2015/6/14,Household Eletric Appliance,9.506932,2018/4/14
1608644,93747,2018/4/11 10:25,PageView,5,W,2012/2/11,5,5,DELL,9051,Notebook,2016/8/31,0,0,,Electronics,0,2018/4/11
540394,237755,2018/4/10 19:23,PageView,5,W,2011/5/29,1,5,Apple,4178,Phone,2013/8/1,0,0,,Electronics,0,2018/4/10
1192296,188853,2018/4/11 17:02,PageView,2,W,2016/5/21,5,2,Other,2647,Facial Essence,2016/3/18,50876,72269,2015/4/1,Beauty Makeup,9.294028,2018/4/11
456628,161496,2018/4/13 8:57,PageView,5,W,2014/10/29,5,5,OPPO,8214,Phone,2017/5/5,0,0,,Electronics,0,2018/4/13
830365,174403,2018/4/15 15:42,PageView,6,M,2017/6/11,7,3,PEACEBIRD,7588,Coat,2017/12/27,16702,24290,2014/8/15,Clothes,9.529316,2018/4/15
1129489,81303,2018/4/14 20:16,PageView,6,W,2015/11/5,5,3,Apple,5523,Tablet,2017/9/22,0,0,,Electronics,0,2018/4/14
61599,33135,2018/4/8 2:41,PageView,5,W,2014/7/20,7,3,Estee Lauder,873,Foundation Make-up,2016/12/26,136319,201231,2016/9/5,Beauty Makeup,9.545368,2018/4/8
275896,328180,2018/4/10 23:15,PageView,6,W,2013/3/31,7,4,Apple,704,Tablet,2015/8/11,0,0,,Electronics,0,2018/4/10
648212,189072,2018/4/14 9:20,PageView,2,W,2012/9/30,1,3,Midea,2040,Washing Machine,2018/1/3,6516,104902,2015/8/14,Household Eletric Appliance,9.282024,2018/4/14
725009,223045,2018/4/11 0:13,PageView,5,W,2017/2/23,5,1,Other,10236,Makerup Water,2016/1/12,1257,26660,2015/7/15,Beauty Makeup,9.505094,2018/4/11
71614,243744,2018/4/11 22:38,PageView,5,M,2013/7/27,7,5,Chow Taiseng,2621,Bracelet,2016/2/2,16903,104056,2016/1/19,Jewellery Accessories,9.674373,2018/4/11
1332397,271811,2018/4/14 1:29,PageView,6,M,2012/5/9,7,3,Other,7249,Coat,2015/11/25,2099,24129,2013/6/27,Clothes,9.23976,2018/4/14
766579,255165,2018/4/14 15:10,PageView,6,M,2012/6/3,1,4,Loreal,4349,Face Cream,2017/9/20,27837,279449,2017/7/27,Beauty Makeup,9.615594,2018/4/14
1405579,208902,2018/4/14 16:34,PageView,6,W,2012/4/5,7,1,Huawei,1107,Phone,2015/4/28,0,0,,Electronics,0,2018/4/14
163292,321261,2018/4/10 13:09,PageView,5,M,2014/4/21,5,1,Huawei,9973,Phone,2015/9/23,0,0,,Electronics,0,2018/4/10
1214930,138312,2018/4/9 14:19,PageView,6,M,2013/4/10,5,4,Other,8545,Coat,2017/9/19,28751,12028,2017/3/9,Clothes,9.70174,2018/4/9
662438,334159,2018/4/10 14:27,PageView,5,M,2013/9/29,5,1,Other,2491,Coffee,2017/8/21,25009,339136,2014/7/9,Food,9.396041,2018/4/10
359127,223672,2018/4/12 7:08,PageView,5,W,2015/4/12,5,5,Li-Ning,624,Football,2016/8/17,23208,37471,2015/3/23,Outdoor Sports,9.57728,2018/4/12
1431433,171782,2018/4/8 17:48,PageView,5,W,2012/1/30,7,4,Sumsung,7082,Phone,2012/3/16,0,0,,Electronics,0,2018/4/8
1153621,361408,2018/4/13 15:42,PageView,6,W,2016/1/19,1,4,Other,5451,Cookie,2017/10/24,896,11658,2017/2/20,Food,9.205208,2018/4/13
343693,312528,2018/4/8 23:08,PageView,5,M,2013/6/15,7,3,LukFook,1090,Ring,2016/10/15,7046,52569,2016/3/2,Jewellery Accessories,9.523234,2018/4/8
121599,2122,2018/4/9 7:50,PageView,5,W,2013/10/30,7,4,Huawei,5765,Phone,2015/4/14,0,0,,Electronics,0,2018/4/9
255425,313078,2018/4/8 9:57,PageView,4,W,2014/12/7,6,4,Other,8575,Sunscreen Cream,2017/9/7,2075,6529,2017/9/5,Beauty Makeup,9.222478,2018/4/8
155511,181321,2018/4/12 18:56,PageView,5,W,2015/6/13,7,1,Huawei,5555,Phone,2016/9/14,0,0,,Electronics,0,2018/4/12
1073608,333206,2018/4/10 23:03,PageView,6,M,2011/8/9,5,4,Sumsung,3452,Phone,2017/6/2,0,0,,Electronics,0,2018/4/10
1417664,14334,2018/4/14 18:10,PageView,4,W,2018/3/17,1,5,Quanyou,5164,Bed,2017/6/22,113461,4235,2017/5/25,Furniture,9.68767,2018/4/14
918523,101595,2018/4/8 15:11,PageView,1,M,2016/9/25,1,4,Sony,7141,Digital Camera,2016/12/27,0,0,,Electronics,0,2018/4/8
716467,293598,2018/4/13 12:24,PageView,5,M,2013/3/11,5,4,illuma,3954,Milk Power,2015/7/21,10399,87585,2014/10/11,Mother and Infant,9.558473,2018/4/13
1160429,213989,2018/4/9 12:01,PageView,5,W,2012/10/14,7,3,Lipton,8111,Tea,2017/6/23,124511,159554,2013/6/28,Food,9.382478,2018/4/9
1465353,124181,2018/4/14 12:26,PageView,5,W,2015/5/2,1,3,Supor,3369,Rice Cooker,2017/7/11,2434,23058,2016/7/19,Household Eletric Appliance,9.322951,2018/4/14
1602260,223508,2018/4/15 16:34,PageView,5,W,2011/4/28,7,3,Other,3447,Candy,2017/10/16,9877,57264,2017/10/13,Food,9.413479,2018/4/15
1433140,198767,2018/4/14 23:06,PageView,6,W,2013/8/28,5,1,Konka,616,Refrigerator,2015/11/26,25936,188845,2015/4/3,Household Eletric Appliance,9.782849,2018/4/14
1433181,223746,2018/4/9 20:56,PageView,5,W,2016/10/9,6,1,LittleSwan,6952,Washing Machine,2017/7/27,19070,72182,2017/5/31,Household Eletric Appliance,9.758608,2018/4/9
401094,166941,2018/4/12 22:48,PageView,1,M,2014/6/11,7,3,Quanyou,8262,Bed,2017/4/28,34118,12740,2017/4/27,Furniture,9.144971,2018/4/12
624884,365977,2018/4/12 10:40,PageView,2,M,2017/10/13,1,5,Lipton,1720,Tea,2014/10/18,21000,39801,2014/10/18,Food,9.48152,2018/4/12
533552,359221,2018/4/11 11:05,PageView,6,W,2010/9/27,7,3,OPPO,1414,Phone,2011/5/11,0,0,,Electronics,0,2018/4/11
138821,226545,2018/4/12 16:21,PageView,5,M,2014/11/1,7,5,DELL,7259,Notebook,2017/10/23,0,0,,Electronics,0,2018/4/12
912440,206921,2018/4/11 22:03,PageView,1,M,2014/2/16,1,5,HLA,2743,Coat,2017/8/3,236475,53436,2017/4/24,Clothes,9.591674,2018/4/11
912440,130438,2018/4/13 12:27,PageView,1,M,2014/2/16,1,5,HLA,4811,Coat,2018/1/24,502701,4760,2017/12/22,Clothes,9.38988,2018/4/13
757403,178968,2018/4/15 13:14,PageView,5,W,2013/11/7,7,1,Other,5323,Foundation Make-up,2016/10/12,30556,33938,2015/4/1,Beauty Makeup,9.381802,2018/4/15
312754,349836,2018/4/9 9:56,PageView,5,M,2017/10/30,1,1,Huawei,1107,Phone,2015/5/27,0,0,,Electronics,0,2018/4/9
753583,344654,2018/4/12 15:26,PageView,5,M,2012/6/22,5,3,Sumsung,7082,Phone,2012/12/13,0,0,,Electronics,0,2018/4/12
1163313,115454,2018/4/10 8:15,PageView,6,M,2017/3/9,1,4,Lipton,1882,Tea,2016/11/26,46225,202209,2015/4/3,Food,9.541875,2018/4/10
350263,329052,2018/4/14 16:35,PageView,5,W,2011/2/28,7,3,UNIQLO,4818,Coat,2017/11/4,24727,35041,2017/11/2,Clothes,9.473666,2018/4/14
1590743,198639,2018/4/15 19:45,PageView,5,M,2012/1/31,7,3,Sumsung,8662,Phone,2012/5/24,0,0,,Electronics,0,2018/4/15
998513,185880,2018/4/9 18:33,PageView,5,M,2017/5/25,1,4,Innisfree,4019,Perfume,2017/5/2,24976,187928,2017/4/26,Beauty Makeup,9.393827,2018/4/9
1422408,27773,2018/4/8 10:54,PageView,2,M,2009/6/6,7,1,Other,5998,Candy,2017/3/1,41445,88076,2012/3/14,Food,9.388256,2018/4/8
972465,96660,2018/4/8 18:14,PageView,5,M,2016/1/24,1,5,Huawei,8952,Phone,2017/6/2,0,0,,Electronics,0,2018/4/8
71959,55333,2018/4/10 21:22,PageView,5,M,2015/8/13,1,4,Huawei,5332,Phone,2013/8/20,0,0,,Electronics,0,2018/4/10
905626,205244,2018/4/13 10:12,PageView,6,W,2011/7/20,7,3,Li-Ning,9603,Football,2016/3/21,78550,309377,2015/5/14,Outdoor Sports,9.448691,2018/4/13
1263900,359179,2018/4/14 17:43,PageView,6,M,2016/12/21,7,4,HLA,7114,Coat,2018/4/9,39541,29078,2017/8/25,Clothes,9.185201,2018/4/14
1306356,264636,2018/4/15 17:19,PageView,5,M,2014/1/22,5,4,Kuka,7738,Bed,2017/9/16,24346,25467,2015/6/16,Furniture,9.214203,2018/4/15
269379,238828,2018/4/15 11:19,PageView,6,M,2013/6/13,7,1,HP,4433,Notebook,2011/4/18,0,0,,Electronics,0,2018/4/15
339654,26772,2018/4/14 13:02,PageView,1,M,2008/9/25,7,4,Sumsung,7082,Phone,2016/5/30,0,0,,Electronics,0,2018/4/14
548171,81914,2018/4/10 12:00,PageView,5,M,2018/1/10,6,5,Other,8704,Foundation Make-up,2016/8/25,4187,9321,2016/3/21,Beauty Makeup,9.38049,2018/4/10
574919,148142,2018/4/8 13:30,PageView,6,M,2015/8/31,7,5,Other,5975,Candy,2017/3/9,28090,32790,2016/2/5,Food,9.440086,2018/4/8
182898,56955,2018/4/10 13:34,PageView,5,M,2014/7/20,1,3,Apple,5773,Phone,2016/8/5,0,0,,Electronics,0,2018/4/10
582209,342747,2018/4/10 10:21,PageView,6,M,2014/11/11,7,5,Other,3657,Coat,2017/9/11,1949,5242,2017/6/13,Clothes,9.584677,2018/4/10
1412528,330041,2018/4/8 0:02,PageView,6,M,2013/8/20,7,1,Other,1657,Coat,2017/11/15,2708,21582,2017/9/15,Clothes,9.077313,2018/4/8
595515,224175,2018/4/9 16:27,PageView,6,M,2017/4/15,6,1,Other,8545,Coat,2017/4/27,28751,12028,2017/3/9,Clothes,9.70174,2018/4/9
925934,332542,2018/4/8 8:42,PageView,6,M,2014/2/11,7,5,Other,7814,Cookie,2018/2/1,6420,13413,2017/5/24,Food,9.656517,2018/4/8
235675,195117,2018/4/8 22:18,PageView,2,M,2010/12/31,7,4,Microsoft,2715,Xbox,2016/5/31,0,0,,Electronics,0,2018/4/8
1354428,98275,2018/4/11 9:06,PageView,1,M,2014/6/20,1,5,illuma,284,Milk Power,2016/10/13,617678,842620,2016/9/30,Mother and Infant,9.427847,2018/4/11
1553266,153867,2018/4/10 21:11,PageView,5,W,2016/6/18,1,4,Lenovo,3933,Notebook,2016/12/12,0,0,,Electronics,0,2018/4/10
162855,265582,2018/4/10 22:30,PageView,5,W,2012/6/18,1,1,Other,8150,Milk,2018/3/27,793,19756,2016/4/25,Food,9.744851,2018/4/10
292038,218305,2018/4/8 21:27,PageView,1,W,2016/2/11,1,5,Innisfree,4019,Perfume,2017/5/9,24976,187928,2017/4/26,Beauty Makeup,9.393827,2018/4/8
718773,341291,2018/4/13 0:13,PageView,5,M,2012/7/19,5,3,Estee Lauder,873,Lipstick,2017/6/1,136319,201231,2016/9/5,Beauty Makeup,9.545368,2018/4/13
727371,163948,2018/4/8 22:57,PageView,6,M,2016/7/25,1,5,Kuka,10262,Bed,2016/7/27,22023,639439,2016/5/4,Furniture,9.354376,2018/4/8
745777,289513,2018/4/11 11:46,PageView,5,M,2013/6/20,5,4,Apple,157,Phone,2016/12/26,0,0,,Electronics,0,2018/4/11
179389,255144,2018/4/15 18:59,PageView,1,M,2015/1/25,1,1,Other,5795,Cookie,2016/4/20,67539,6670,2016/1/27,Food,9.51345,2018/4/15
1030678,135483,2018/4/10 14:19,PageView,2,W,2011/10/18,1,3,Lipton,1882,Tea,2016/4/27,46225,202209,2015/4/3,Food,9.541875,2018/4/10
992243,298567,2018/4/14 12:29,PageView,5,W,2017/3/16,6,5,Haier,7308,Refrigerator,2018/1/25,22323,60069,2018/1/25,Household Eletric Appliance,9.827725,2018/4/14
825675,251438,2018/4/11 9:20,PageView,5,W,2015/4/4,1,4,Kuka,4113,Bed,2017/10/11,2829,30287,2013/7/31,Furniture,9.772364,2018/4/11
629107,154127,2018/4/12 8:59,PageView,5,W,2015/4/13,5,2,Other,8891,Makerup Water,2017/11/13,48461,114223,2015/2/9,Beauty Makeup,9.649769,2018/4/12
1193324,50764,2018/4/13 18:01,PageView,6,M,2017/8/20,6,4,DELL,6703,Notebook,2012/10/11,0,0,,Electronics,0,2018/4/13
1193324,241356,2018/4/13 18:04,PageView,6,M,2017/8/20,6,4,DELL,6703,Notebook,2012/2/16,0,0,,Electronics,0,2018/4/13
776591,377369,2018/4/11 12:50,PageView,6,W,2017/2/20,1,4,Other,10308,Milk,2013/5/16,53477,30722,2013/5/23,Food,9.731158,2018/4/11
406796,295324,2018/4/11 9:43,PageView,2,M,2017/6/3,6,5,Other,1872,Cookie,2015/7/3,1096,5850,2015/7/2,Food,9.47742,2018/4/11
76752,124908,2018/4/15 16:27,PageView,2,M,2017/3/12,5,5,LEDIN,8226,Coat,2013/2/27,4939,227482,2012/7/7,Clothes,9.586676,2018/4/15
671537,164504,2018/4/9 22:15,PageView,1,M,2017/11/11,1,5,Other,2892,Cookie,2017/3/24,14271,10651,2016/12/26,Food,9.499212,2018/4/9
671537,255628,2018/4/9 22:20,PageView,1,M,2017/11/11,1,5,Other,2892,Cookie,2017/6/15,14271,10651,2016/12/26,Food,9.499212,2018/4/9
443020,118001,2018/4/15 9:42,PageView,4,M,2018/3/2,6,4,Other,802,Phone,2017/8/28,0,0,,Electronics,0,2018/4/15
1143545,242105,2018/4/12 13:32,PageView,2,M,2012/1/6,7,1,UNIQLO,211,Coat,2018/1/19,10757,27237,2017/5/5,Clothes,9.428738,2018/4/12
118715,224207,2018/4/8 23:51,PageView,4,M,2015/8/19,5,3,HLA,7114,Coat,2017/9/6,39541,29078,2017/8/25,Clothes,9.185201,2018/4/8
515839,328488,2018/4/9 20:08,PageView,2,M,2014/7/31,5,3,HP,4433,Notebook,2011/6/10,0,0,,Electronics,0,2018/4/9
275470,187691,2018/4/11 17:44,PageView,1,M,2018/2/24,5,5,Other,1417,Coat,2018/2/26,515262,18318,2017/4/10,Clothes,9.59127,2018/4/11
282953,69022,2018/4/8 23:35,PageView,6,M,2017/5/29,5,1,Ton Lion,1985,Coat,2017/11/28,18170,7897,2017/3/1,Clothes,9.420271,2018/4/8
282953,157498,2018/4/11 23:16,PageView,6,M,2017/5/29,5,1,UNIQLO,1912,Coat,2016/10/11,2511707,175996,2015/7/7,Clothes,9.639505,2018/4/11
627259,7013,2018/4/8 13:40,PageView,4,M,2017/5/30,6,3,illuma,5872,Milk Power,2016/10/10,11894,226982,2013/10/15,Mother and Infant,9.572401,2018/4/8
725730,285548,2018/4/13 17:18,PageView,6,W,2013/11/16,1,4,Other,3888,Facial Moisturizer,2017/7/18,174285,264951,2014/7/5,Beauty Makeup,9.500156,2018/4/13
1339015,254577,2018/4/10 17:32,PageView,6,M,2014/3/11,5,5,Lenovo,3933,Notebook,2017/3/8,0,0,,Electronics,0,2018/4/10
1208400,241751,2018/4/14 15:17,PageView,5,W,2013/2/11,7,1,Other,8451,Phone,2015/6/26,0,0,,Electronics,0,2018/4/14
1208400,181349,2018/4/14 15:15,PageView,5,W,2013/2/11,7,1,Kuka,2968,Bed,2017/3/3,161605,240354,2016/9/5,Furniture,9.592869,2018/4/14
1347650,319370,2018/4/8 2:43,PageView,5,M,2015/6/18,5,5,Huawei,9617,Phone,2017/10/30,0,0,,Electronics,0,2018/4/8
680105,225421,2018/4/9 20:04,PageView,5,M,2016/4/5,6,1,LittleSwan,3713,Washing Machine,2016/8/6,28804,257137,2015/9/8,Household Eletric Appliance,9.592136,2018/4/9
307653,135523,2018/4/9 15:23,PageView,5,M,2012/7/5,7,4,Redmi,834,Phone,2015/9/10,0,0,,Electronics,0,2018/4/9
1598719,244335,2018/4/10 21:38,PageView,4,W,2016/9/28,1,5,Huawei,1865,Phone,2017/10/27,0,0,,Electronics,0,2018/4/10
663574,75447,2018/4/10 11:50,PageView,6,M,2016/11/3,5,4,Midea,5144,Induction Cooker,2015/11/20,7186,16489,2015/10/27,Household Eletric Appliance,9.24986,2018/4/10
1571336,177546,2018/4/9 18:36,PageView,4,W,2017/5/16,6,3,Innisfree,3230,Sunscreen Cream,2017/7/13,206566,873780,2017/1/13,Beauty Makeup,9.427261,2018/4/9
1191253,21328,2018/4/12 18:19,PageView,5,M,2011/12/3,7,1,Microsoft,10259,Xbox,2016/7/15,0,0,,Electronics,0,2018/4/12
1368517,356467,2018/4/9 23:07,PageView,6,M,2014/5/2,1,5,Other,7379,Coat,2015/7/15,221804,114783,2015/6/9,Clothes,9.673994,2018/4/9
1368517,146632,2018/4/14 15:44,PageView,6,M,2014/5/2,1,5,Kuka,8902,Bed,2018/1/23,508079,31233,2012/12/14,Furniture,9.207879,2018/4/14
1368517,367082,2018/4/14 15:43,PageView,6,M,2014/5/2,1,5,Kuka,8902,Bed,2018/1/23,508079,31233,2012/12/14,Furniture,9.207879,2018/4/14
1397177,115136,2018/4/8 9:13,PageView,5,W,2015/8/15,1,5,Li-Ning,1519,Football,2015/9/24,46604,96075,2015/3/27,Outdoor Sports,9.592332,2018/4/8
260351,200212,2018/4/11 19:57,PageView,4,M,2017/4/8,1,3,LukFook,9851,Bracelet,2018/3/9,692,15851,2017/8/26,Jewellery Accessories,9.625465,2018/4/11
1115444,173334,2018/4/9 13:21,PageView,5,M,2017/3/22,6,4,Lipton,4005,Tea,2016/1/13,94825,761839,2015/11/13,Food,9.706824,2018/4/9
1051569,72751,2018/4/13 8:44,PageView,5,W,2010/8/7,7,1,Other,5525,Cookie,2017/11/2,13113,7551,2017/11/2,Food,9.729936,2018/4/13
865747,360175,2018/4/9 13:04,PageView,4,W,2017/9/10,6,4,Joyoung,5305,Rice Cooker,2017/11/8,195,4871,2017/10/25,Household Eletric Appliance,8.919574,2018/4/9
460811,33871,2018/4/8 14:56,PageView,5,W,2015/12/3,6,4,Huawei,1865,Phone,2016/11/6,0,0,,Electronics,0,2018/4/8
609101,66778,2018/4/8 11:08,PageView,5,M,2015/4/1,5,3,Apple,5885,Phone,2017/9/7,0,0,,Electronics,0,2018/4/8
181550,217518,2018/4/10 23:31,PageView,5,W,2017/11/6,6,5,Gree,6554,Air Conditioner,2018/1/2,13726,182091,2017/11/21,Household Eletric Appliance,9.151838,2018/4/10
1299374,352493,2018/4/12 16:37,PageView,6,M,2016/3/3,1,1,Other,9081,Sunscreen Cream,2017/11/16,68161,40173,2017/10/18,Beauty Makeup,9.56432,2018/4/12
117125,187145,2018/4/13 20:51,PageView,6,M,2017/1/17,1,1,Apple,5523,Phone,2017/3/30,0,0,,Electronics,0,2018/4/13
1271402,325365,2018/4/13 13:02,PageView,5,M,2013/2/19,7,3,Huawei,8952,Phone,2017/11/13,0,0,,Electronics,0,2018/4/13
98762,70058,2018/4/8 22:09,PageView,5,M,2015/12/3,5,5,Huawei,5765,Phone,2011/6/7,0,0,,Electronics,0,2018/4/8
902924,363066,2018/4/10 22:29,PageView,5,W,2012/11/20,7,3,Haier,9695,Refrigerator,2016/4/20,996774,633437,2016/3/2,Household Eletric Appliance,9.72627,2018/4/10
674603,262674,2018/4/10 15:17,PageView,1,W,2017/8/5,1,3,Other,2554,Facial Essence,2017/7/19,5517,4906,2017/7/18,Beauty Makeup,9.468258,2018/4/10
71256,328892,2018/4/11 8:15,PageView,2,M,2018/4/11,1,1,Other,2776,Cookie,2018/2/27,21464,23722,2016/6/25,Food,9.477105,2018/4/11
253689,268217,2018/4/9 7:40,PageView,5,M,2015/6/25,6,1,Huawei,5765,Phone,2015/4/3,0,0,,Electronics,0,2018/4/9
408846,323827,2018/4/11 13:24,PageView,6,W,2018/4/8,6,5,Olay,542,Lipstick,2015/9/22,53220,395144,2015/7/27,Beauty Makeup,9.31107,2018/4/11
1086830,257948,2018/4/10 21:07,PageView,6,W,2011/12/28,7,4,Apple,7567,Phone,2018/2/27,0,0,,Electronics,0,2018/4/10
841266,217518,2018/4/10 11:38,PageView,4,M,2017/5/3,6,4,Gree,6554,Air Conditioner,2018/1/2,13726,182091,2017/11/21,Household Eletric Appliance,9.151838,2018/4/10
1482706,87107,2018/4/9 10:06,PageView,5,M,2012/6/26,5,3,Lipton,6487,Tea,2018/3/16,8415,68532,2016/7/21,Food,9.363126,2018/4/9
1339848,25966,2018/4/13 23:10,PageView,5,M,2016/10/2,5,4,Lenovo,3933,Notebook,2017/2/21,0,0,,Electronics,0,2018/4/13
90024,138167,2018/4/9 11:07,PageView,5,M,2017/11/2,6,1,Innisfree,6327,Face Cream,2015/5/23,204637,587229,2015/5/22,Beauty Makeup,9.453633,2018/4/9
344866,229898,2018/4/11 13:12,PageView,1,M,2013/4/24,1,3,HLA,9186,Coat,2017/10/10,134142,656114,2013/5/30,Clothes,9.559208,2018/4/11
276566,55527,2018/4/11 16:37,PageView,5,M,2017/11/1,1,5,Other,1971,Coat,2018/2/1,105651,17227,2018/1/22,Clothes,9.53516,2018/4/11
764526,172713,2018/4/11 10:02,PageView,5,M,2015/5/1,7,3,Other,562,Cookie,2017/9/29,24160,6613,2017/9/27,Food,9.786042,2018/4/11
39033,343451,2018/4/11 16:28,PageView,2,W,2011/9/25,1,3,Apple,5523,Tablet,2017/3/30,0,0,,Electronics,0,2018/4/11
1441300,312709,2018/4/11 7:01,PageView,6,M,2010/9/8,7,3,Sulwhasoo,981,Facial Moisturizer,2017/9/26,59314,17588,2017/9/8,Beauty Makeup,9.653314,2018/4/11
1277159,151167,2018/4/13 23:42,PageView,6,M,2013/8/24,1,1,OPPO,1770,Phone,2017/7/20,0,0,,Electronics,0,2018/4/13
1107424,60703,2018/4/8 16:00,PageView,6,M,2017/9/19,6,4,Other,9075,Coat,2014/1/26,1914,14981,2013/12/10,Clothes,9.623638,2018/4/8
